file,line,kind,func,context
src/composing/analysis/joint/jointnotationrecord.cpp,250,ternary,assembleNotationRecord,(s.i >= 0 && s.i < static_cast<int>(piece.evBass.size())) ? piece.evBass[s.i] : std::nullopt;
src/composing/analysis/joint/jointnotationrecord.cpp,253,if,assembleNotationRecord,"if (resolved.quality() == ""AugSixth"") {"
src/composing/analysis/joint/jointprimitives.cpp,53,ternary,degreeNum,return it != deg.end() ? it->second : -1;
src/composing/analysis/joint/jointprimitives.cpp,90,ternary,pythonMod,"int pythonMod(int a, int m) { int r = a % m; return r < 0 ? r + m : r; }"
src/composing/analysis/joint/jointprimitives.cpp,98,if,splitDegree,if (base[i] == 'b') {
src/composing/analysis/joint/jointprimitives.cpp,100,else-if,splitDegree,} else if (base[i] == '#') {
src/composing/analysis/joint/jointprimitives.cpp,114,if,chordRoot,if (num < 0) {
src/composing/analysis/joint/jointprimitives.cpp,117,ternary,chordRoot,int semi = (isMajor ? kMajScale : kMinScale)[num - 1] + acc;
src/composing/analysis/joint/jointprimitives.cpp,118,if,chordRoot,if (!isMajor && acc == 0 && isDimQuality(quality)) {
src/composing/analysis/joint/jointprimitives.cpp,119,if,chordRoot,if (num == 7) {
src/composing/analysis/joint/jointprimitives.cpp,121,else-if,chordRoot,} else if (num == 6) {
src/composing/analysis/joint/jointprimitives.cpp,136,if,splitByPipe,if (next == std::string::npos) {
src/composing/analysis/joint/jointprimitives.cpp,150,ternary,familyKeyOf,"const std::string deg = parts.size() > 0 ? parts[0] : """";"
src/composing/analysis/joint/jointprimitives.cpp,151,ternary,familyKeyOf,"const std::string qual = parts.size() > 1 ? parts[1] : """";"
src/composing/analysis/joint/jointprimitives.cpp,152,ternary,familyKeyOf,"const std::string tgt = parts.size() > 3 ? parts[3] : """";"
src/composing/analysis/joint/jointprimitives.cpp,153,ternary,familyKeyOf,"const std::string fam = isSeventhQuality(qual) ? ""seventh"" : ""triad"";"
src/composing/analysis/joint/jointprimitives.cpp,180,if,frameworkAndRoot,if (cls.rawUnnormalized()) {
src/composing/analysis/joint/jointprimitives.cpp,187,if,frameworkAndRoot,if (!target.empty()) {
src/composing/analysis/joint/jointprimitives.cpp,188,if,frameworkAndRoot,if (target.find('/') != std::string::npos) {
src/composing/analysis/joint/jointprimitives.cpp,202,if,frameworkAndRoot,if (tnum < 0) {
src/composing/analysis/joint/jointprimitives.cpp,207,if,frameworkAndRoot,if (c == '#') {
src/composing/analysis/joint/jointprimitives.cpp,209,else-if,frameworkAndRoot,} else if (c == 'b') {
src/composing/analysis/joint/jointprimitives.cpp,213,ternary,frameworkAndRoot,fwTonic = normalizePc(tonic + (isMajor ? kMajScale : kMinScale)[tnum - 1] + tacc);
src/composing/analysis/joint/jointprimitives.cpp,216,if,frameworkAndRoot,"if (q == ""AugSixth"" || q == ""Neapolitan"") {"
src/composing/analysis/joint/jointprimitives.cpp,223,if,frameworkAndRoot,if (qualTemplates().find(q) == qualTemplates().end()) {
src/composing/analysis/joint/jointprimitives.cpp,227,if,frameworkAndRoot,if (root < 0) {
src/composing/analysis/joint/jointprimitives.cpp,241,if,memberPcs,if (!f.valid) {
src/composing/analysis/joint/jointprimitives.cpp,245,if,memberPcs,"if (q == ""AugSixth"") {"
src/composing/analysis/joint/jointprimitives.cpp,248,if,memberPcs,"if (q == ""Neapolitan"") {"
src/composing/analysis/joint/jointprimitives.cpp,256,if,memberPcs,if (!inv.empty() && inv[0] == '9') {
src/composing/analysis/joint/jointprimitives.cpp,257,ternary,memberPcs,"const int ninth = (inv.find(""b9"") != std::string::npos) ? 1 : 2;"
src/composing/analysis/joint/jointprimitives.cpp,266,if,chordFactorPcs,if (!f.valid || !f.hasRoot) {
src/composing/analysis/joint/jointprimitives.cpp,281,if,noteCategory,if ((mem >> normalizePc(pc)) & 1u) {
src/composing/analysis/joint/jointprimitives.cpp,284,ternary,noteCategory,const PcMask coll = isMajor ? majRelColl() : minRelColl();
src/composing/analysis/joint/jointprimitives.cpp,285,ternary,noteCategory,"return ((coll >> normalizePc(pc - tonic)) & 1u) ? ""within"" : ""outside"";"
src/composing/analysis/joint/jointprimitives.cpp,312,switch,intervalLof,switch (((semis % 12) + 12) % 12) {
src/composing/analysis/joint/jointprimitives.cpp,313,case,intervalLof,case 0:  ok = true; return 0;
src/composing/analysis/joint/jointprimitives.cpp,314,case,intervalLof,case 3:  ok = true; return -3;
src/composing/analysis/joint/jointprimitives.cpp,315,case,intervalLof,case 4:  ok = true; return 4;
src/composing/analysis/joint/jointprimitives.cpp,316,case,intervalLof,case 6:  ok = true; return -6;
src/composing/analysis/joint/jointprimitives.cpp,317,case,intervalLof,case 7:  ok = true; return 1;
src/composing/analysis/joint/jointprimitives.cpp,318,case,intervalLof,case 8:  ok = true; return 8;
src/composing/analysis/joint/jointprimitives.cpp,319,case,intervalLof,case 9:  ok = true; return -9;
src/composing/analysis/joint/jointprimitives.cpp,320,case,intervalLof,case 10: ok = true; return -2;
src/composing/analysis/joint/jointprimitives.cpp,321,case,intervalLof,case 11: ok = true; return 5;
src/composing/analysis/joint/jointprimitives.cpp,332,ternary,degreeLofOffset,int base = (isMajor ? kMajorLof : kMinorLof)[num - 1];
src/composing/analysis/joint/jointprimitives.cpp,333,if,degreeLofOffset,if (!isMajor && acc == 0 && isDimQuality(quality)) {
src/composing/analysis/joint/jointprimitives.cpp,334,if,degreeLofOffset,if (num == 7) {
src/composing/analysis/joint/jointprimitives.cpp,336,else-if,degreeLofOffset,} else if (num == 6) {
src/composing/analysis/joint/jointprimitives.cpp,348,ternary,frameworkTonicLof,"const int keyTonicLof = keySignatureFifths(tonicPc, isMajor, referenceFifths) + (isMajor ? 0 : 3);"
src/composing/analysis/joint/jointprimitives.cpp,350,if,frameworkTonicLof,if (target.empty()) {
src/composing/analysis/joint/jointprimitives.cpp,365,if,frameworkTonicLof,if (tnum < 0) {
src/composing/analysis/joint/jointprimitives.cpp,370,if,frameworkTonicLof,if (c == '#') {
src/composing/analysis/joint/jointprimitives.cpp,372,else-if,frameworkTonicLof,} else if (c == 'b') {
src/composing/analysis/joint/jointprimitives.cpp,382,ternary,keySignatureFifths,const int ionianPc = isMajor ? normalizePc(tonicPc) : normalizePc(tonicPc + 3);   // minor -> relative major
src/composing/analysis/joint/jointprimitives.cpp,385,ternary,keySignatureFifths,return (std::abs(d0) <= std::abs(d1)) ? o[0] : o[1];
src/composing/analysis/joint/jointprimitives.cpp,391,if,rootSpellingLof,if (!fr.valid) {
src/composing/analysis/joint/jointprimitives.cpp,395,if,rootSpellingLof,if (!fr.hasRoot) {                         // a chromatic class (AugSixth / Neapolitan)
src/composing/analysis/joint/jointprimitives.cpp,396,if,rootSpellingLof,"if (cls.quality() == ""Neapolitan"") {"
src/composing/analysis/joint/jointprimitives.cpp,399,if,rootSpellingLof,"if (cls.quality() == ""AugSixth"") {"
src/composing/analysis/joint/jointprimitives.cpp,406,if,rootSpellingLof,if (num < 0) {
src/composing/analysis/joint/jointprimitives.cpp,416,if,factorSpellingLof,if (!ok) {
src/composing/analysis/joint/jointprimitives.cpp,424,ternary,keyCollectionMask,"const std::array<int, 7>& scale = isMajor ? kMajScale : kMinScale;"
src/composing/analysis/joint/jointprimitives.cpp,426,if,keyCollectionMask,if (isMajor) {
src/composing/analysis/joint/jointprimitives.cpp,443,if,spellingBin,if (isMajor) {
src/composing/analysis/joint/jointprimitives.cpp,444,if,spellingBin,if (rel >= -1 && rel <= 5) {
src/composing/analysis/joint/jointprimitives.cpp,447,ternary,spellingBin,"return rel < -1 ? ""chr_flat"" : ""chr_sharp"";"
src/composing/analysis/joint/jointprimitives.cpp,449,if,spellingBin,if (rel >= -4 && rel <= 2) {
src/composing/analysis/joint/jointprimitives.cpp,452,if,spellingBin,if (rel == 3) {
src/composing/analysis/joint/jointprimitives.cpp,455,if,spellingBin,if (rel == 5) {
src/composing/analysis/joint/jointprimitives.cpp,458,ternary,spellingBin,"return rel < -4 ? ""chr_flat"" : ""chr_sharp"";"
src/composing/analysis/joint/jointprimitives.cpp,463,if,spellingParent,"if (cell == ""BASE"") {"
src/composing/analysis/joint/jointprimitives.cpp,466,if,spellingParent,"if (startsWith(cell, ""CLASS:"")) {"
src/composing/analysis/joint/jointprimitives.cpp,469,if,spellingParent,"if (startsWith(cell, ""dia:"")) {"
src/composing/analysis/joint/jointprimitives.cpp,473,if,spellingParent,"if (cell == ""raised6"" || cell == ""raised7"") {"
src/composing/analysis/joint/jointprimitives.cpp,481,ternary,emitDisplay,"return mc + "" | "" + ap + "" | "" + dp + "" | "" + (tied ? ""1"" : ""0"");"
src/composing/analysis/joint/jointprimitives.cpp,488,ternary,emitContextChain,"return { ""L0:"" + mc + ""|"" + ap + ""|"" + dp + ""|"" + (tied ? ""1"" : ""0""),"
src/composing/analysis/joint/jointprimitives.cpp,490,ternary,emitContextChain,"std::string(""L2:"") + (cs ? ""1"" : ""0""),"
src/composing/analysis/joint/jointprimitives.cpp,496,ternary,collectionFifths,const int base = isMajor ? tonic : normalizePc(tonic + 3);
src/composing/analysis/joint/jointprimitives.cpp,503,ternary,foldFifthsDiff,return d > 6 ? d - 12 : d;
src/composing/analysis/joint/jointprimitives.cpp,516,if,keyChangeKind,if (ta == tb && ma != mb) {
src/composing/analysis/joint/jointprimitives.cpp,519,if,keyChangeKind,if (ma && !mb && tb == normalizePc(ta + 9)) {
src/composing/analysis/joint/jointprimitives.cpp,522,if,keyChangeKind,if (!ma && mb && tb == normalizePc(ta + 3)) {
src/composing/analysis/joint/jointprimitives.cpp,545,if,t1OutcomeParent,if (node.isClass) {
src/composing/analysis/joint/jointprimitives.cpp,547,if,t1OutcomeParent,if (!to.inversion().empty()) {
src/composing/analysis/joint/jointprimitives.cpp,550,if,t1OutcomeParent,"if (to.quality() != ""triad"" && to.quality() != ""seventh"") {"
src/composing/analysis/joint/jointprimitives.cpp,556,if,t1OutcomeParent,"if (startsWith(s, kPoolInvfree)) {"
src/composing/analysis/joint/jointprimitives.cpp,559,if,t1OutcomeParent,"if (startsWith(s, kPoolFamily)) {"
src/composing/analysis/joint/jointprimitives.cpp,567,if,t3EntryParent,if (node.isClass) {
src/composing/analysis/joint/jointprimitives.cpp,569,if,t3EntryParent,if (!cls.inversion().empty()) {
src/composing/analysis/joint/jointprimitives.cpp,574,if,t3EntryParent,"if (startsWith(node.str, kPoolInvfree)) {"
src/composing/analysis/joint/jointprimitives.cpp,583,if,appliedRelParent,if (s == kRelElsewhere || s == kRelResolve) {
src/composing/analysis/joint/jointprimitives.cpp,587,if,appliedRelParent,"if (startsWith(s, prefix)) {"
src/composing/analysis/joint/jointprimitives.cpp,590,if,appliedRelParent,if (bar != std::string::npos) {
src/composing/analysis/joint/jointprimitives.cpp,604,if,relationCell,if (slash != std::string::npos) {
src/composing/analysis/joint/jointprimitives.cpp,615,if,relationCell,if (!resolves) {
src/composing/analysis/joint/jointprimitives.cpp,618,ternary,relationCell,"const std::string qf = isSeventhQuality(b.quality()) ? ""seventh"" : ""triad"";"
src/composing/analysis/joint/jointprimitives.cpp,619,ternary,relationCell,"const std::string pos = b.inversion().empty() ? ""root"" : ""inv"";"
src/composing/analysis/joint/jointprimitives.h,72,if,neumaierSum,if (std::fabs(s) >= std::fabs(x)) {
src/composing/analysis/joint/jointprimitives.h,176,ternary,keyStr,std::string keyStr() const { return isClass ? cls.key() : str; }
src/composing/analysis/joint/jointrender.cpp,44,ternary,jointOursQuality,"return it != kMap.end() ? it->second : std::string(""Unknown"");"
src/composing/analysis/joint/jointrender.cpp,51,if,jointChordSymbol,if (!rootPc.has_value()) {
src/composing/analysis/joint/jointrender.cpp,66,if,jointRenderRn,if (kMajorColor.find(q) == kMajorColor.end()) {
src/composing/analysis/joint/jointrender.cpp,72,if,jointRenderRn,"if (q == ""Dim"" || q == ""Dim7"") {"
src/composing/analysis/joint/jointrender.cpp,74,else-if,jointRenderRn,"} else if (q == ""HalfDim"" || q == ""HalfDim7"") {"
src/composing/analysis/joint/jointrender.cpp,76,else-if,jointRenderRn,"} else if (q == ""Aug"" || q == ""Aug7"" || q == ""AugMaj7"") {"
src/composing/analysis/joint/jointrender.cpp,80,if,jointRenderRn,if (hasSeventh) {
src/composing/analysis/joint/jointrender.cpp,81,else-if,jointRenderRn,"if (bassRole == ""root"") { fig = ""7""; } else if (bassRole == ""third"") { fig = ""6/5""; } else if (bassRole == ""fifth"") { fig = ""4/3""; } else if (bassRole == ""seven"
src/composing/analysis/joint/jointrender.cpp,81,else-if,jointRenderRn,"if (bassRole == ""root"") { fig = ""7""; } else if (bassRole == ""third"") { fig = ""6/5""; } else if (bassRole == ""fifth"") { fig = ""4/3""; } else if (bassRole == ""seven"
src/composing/analysis/joint/jointrender.cpp,81,else-if,jointRenderRn,"if (bassRole == ""root"") { fig = ""7""; } else if (bassRole == ""third"") { fig = ""6/5""; } else if (bassRole == ""fifth"") { fig = ""4/3""; } else if (bassRole == ""seven"
src/composing/analysis/joint/jointrender.cpp,83,else-if,jointRenderRn,"if (bassRole == ""third"") { fig = ""6""; } else if (bassRole == ""fifth"") { fig = ""6/4""; }"
src/composing/analysis/joint/jointrender.cpp,86,ternary,jointRenderRn,"const std::string tgt = cls.target().empty() ? std::string() : (""/"" + cls.target());"
src/composing/analysis/joint/jointtables.cpp,43,if,parseRoot,if (!jerr.empty()) {
src/composing/analysis/joint/jointtables.cpp,47,if,parseRoot,if (!doc.isObject()) {
src/composing/analysis/joint/jointtables.cpp,61,if,readRoot,if (!f) {
src/composing/analysis/joint/jointtables.cpp,67,if,readRoot,"if (!parseRoot(s, out, perr)) {"
src/composing/analysis/joint/jointtables.cpp,98,if,parseKatz,if (t.levels.find(row.contextUsed) == t.levels.end()) {
src/composing/analysis/joint/jointtables.cpp,114,if,parseBoundaryCell,if (!parent.contains(key)) {
src/composing/analysis/joint/jointtables.cpp,119,if,parseBoundaryCell,if (!pv.isNumber()) {
src/composing/analysis/joint/jointtables.cpp,195,if,load,"if (!readRoot(dir + ""tables_"" + tableSet + "".json"", tables, jt.error)"
src/composing/analysis/joint/jointtables.cpp,208,if,loadEmbedded,"if (tableSet != ""all"") {"
src/composing/analysis/joint/jointtables.cpp,213,if,loadEmbedded,"if (!parseRoot(embedded::kTablesAll.bytes(), tables, jt.error)"
src/composing/analysis/joint/jointweights.cpp,44,ternary,get,return it != w.end() ? it->second : 0.0;
src/composing/analysis/joint/jointweights.cpp,57,if,identityWeights,if (wv.w.find(n) == wv.w.end()) {
src/composing/analysis/joint/labelclass.cpp,57,ternary,family,"const std::string fam = isSeventhQuality(m_quality) ? ""seventh"" : ""triad"";"
src/composing/analysis/joint/labelclass.cpp,71,if,isSeventhQuality,if (quality == q) {
src/composing/analysis/joint/labelclass.cpp,87,if,classFromKey,if (next == std::string::npos) {
src/composing/analysis/section/sectionrecordadapter.cpp,91,if,recordFunctionDegree,if (!target.empty()) {
src/composing/analysis/section/sectionrecordadapter.cpp,98,if,recordFunctionDegree,if (degreeBase == r.first) {
src/composing/analysis/section/sectionrecordadapter.cpp,110,if,qualityFromOursString,"if (q == ""Major"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,113,if,qualityFromOursString,"if (q == ""Minor"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,116,if,qualityFromOursString,"if (q == ""Diminished"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,119,if,qualityFromOursString,"if (q == ""HalfDiminished"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,122,if,qualityFromOursString,"if (q == ""Augmented"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,138,if,seventhExtensionFromJointQuality,"if (fineQuality == ""Dom7"" || fineQuality == ""Min7"" || fineQuality == ""Aug7"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,140,else-if,seventhExtensionFromJointQuality,"} else if (fineQuality == ""Maj7"" || fineQuality == ""MinMaj7"" || fineQuality == ""AugMaj7"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,142,else-if,seventhExtensionFromJointQuality,"} else if (fineQuality == ""Dim7"") {"
src/composing/analysis/section/sectionrecordadapter.cpp,150,ternary,twoModeOf,"return isMajor ? KeySigMode::Ionian : KeySigMode::Aeolian;   // C1: the published mode axis is {major, minor}"
src/composing/analysis/section/sectionrecordadapter.cpp,160,if,keyAxisGap,if (!slice) {
src/composing/analysis/section/sectionrecordadapter.cpp,164,if,keyAxisGap,if (ax.committed < 0 || ax.committed >= static_cast<int>(ax.scores.size()) || ax.scores.size() < 2) {
src/composing/analysis/section/sectionrecordadapter.cpp,169,if,keyAxisGap,if (static_cast<int>(k) == ax.committed) {
src/composing/analysis/section/sectionrecordadapter.cpp,187,if,recordAlternatives,if (!slice) {
src/composing/analysis/section/sectionrecordadapter.cpp,193,ternary,recordAlternatives,seg.bassPerEvent.empty() ? std::nullopt : seg.bassPerEvent.front().bassPc;
src/composing/analysis/section/sectionrecordadapter.cpp,197,if,recordAlternatives,if (static_cast<int>(k) == ax.committed) {
src/composing/analysis/section/sectionrecordadapter.cpp,207,ternary,recordAlternatives,alt.identity.rootTpc = lof.has_value() ? *lof + kTpcC : -1;
src/composing/analysis/section/sectionrecordadapter.cpp,241,ternary,chordResultFromRecordSegment,id.rootTpc = seg.rootSpellingLof.has_value() ? *seg.rootSpellingLof + kTpcC : -1;
src/composing/analysis/section/sectionrecordadapter.cpp,247,if,chordResultFromRecordSegment,if (!seg.bassPerEvent.empty()) {
src/composing/analysis/section/sectionrecordadapter.cpp,252,ternary,chordResultFromRecordSegment,id.bassTpc = bassLof.has_value() ? *bassLof + kTpcC : -1;
src/composing/analysis/section/sectionrecordadapter.cpp,277,ternary,regionFromRecordSegment,? slice->chordAxis.scores[static_cast<size_t>(slice->chordAxis.committed)]
src/composing/analysis/section/sectionrecordadapter.cpp,301,ternary,regionFromRecordSegment,? (*gap >= kAssertiveKeyExposureGap ? 2 : (*gap >= kTentativeKeyExposureGap ? 1 : 0))
src/composing/analysis/section/sectionrecordadapter.cpp,301,ternary,regionFromRecordSegment,? (*gap >= kAssertiveKeyExposureGap ? 2 : (*gap >= kTentativeKeyExposureGap ? 1 : 0))
