file,line,value,func,context
src/composing/analysis/joint/jointprimitives.cpp,66,7,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,11,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,3,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,6,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,9,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,3,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,6,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,66,10,qualTemplates,"{ ""MinMaj7"", { 0, 3, 7, 11 } }, { ""Dim7"", { 0, 3, 6, 9 } }, { ""HalfDim7"", { 0, 3, 6, 10 } },"
src/composing/analysis/joint/jointprimitives.cpp,67,3,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,6,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,4,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,8,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,10,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,4,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,8,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,67,11,qualTemplates,"{ ""HalfDim"", { 0, 3, 6 } }, { ""Aug7"", { 0, 4, 8, 10 } }, { ""AugMaj7"", { 0, 4, 8, 11 } }"
src/composing/analysis/joint/jointprimitives.cpp,87,2,majRelColl,"PcMask majRelColl() { static const PcMask m = maskOf({ 0, 2, 4, 5, 7, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,87,4,majRelColl,"PcMask majRelColl() { static const PcMask m = maskOf({ 0, 2, 4, 5, 7, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,87,5,majRelColl,"PcMask majRelColl() { static const PcMask m = maskOf({ 0, 2, 4, 5, 7, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,87,7,majRelColl,"PcMask majRelColl() { static const PcMask m = maskOf({ 0, 2, 4, 5, 7, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,87,9,majRelColl,"PcMask majRelColl() { static const PcMask m = maskOf({ 0, 2, 4, 5, 7, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,87,11,majRelColl,"PcMask majRelColl() { static const PcMask m = maskOf({ 0, 2, 4, 5, 7, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,2,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,3,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,5,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,7,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,8,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,10,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,9,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,88,11,minRelColl,"PcMask minRelColl() { static const PcMask m = maskOf({ 0, 2, 3, 5, 7, 8, 10, 9, 11 }); return m; }"
src/composing/analysis/joint/jointprimitives.cpp,119,7,chordRoot,if (num == 7) {
src/composing/analysis/joint/jointprimitives.cpp,120,11,chordRoot,semi = 11;
src/composing/analysis/joint/jointprimitives.cpp,121,6,chordRoot,} else if (num == 6) {
src/composing/analysis/joint/jointprimitives.cpp,122,9,chordRoot,semi = 9;
src/composing/analysis/joint/jointprimitives.cpp,152,3,familyKeyOf,"const std::string tgt = parts.size() > 3 ? parts[3] : """";"
src/composing/analysis/joint/jointprimitives.cpp,152,3,familyKeyOf,"const std::string tgt = parts.size() > 3 ? parts[3] : """";"
src/composing/analysis/joint/jointprimitives.cpp,166,12,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,5,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,2,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,3,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,4,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,6,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,4,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,3,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,2,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,166,5,pcToFifths,"static const std::array<int, 12> f = { 0, -5, 2, -3, 4, -1, 6, 1, -4, 3, -2, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,172,12,pcKeyName,"static const std::array<std::string, 12> kPcKeyName = { ""C"", ""Db"", ""D"", ""Eb"", ""E"", ""F"","
src/composing/analysis/joint/jointprimitives.cpp,246,8,memberPcs,"return maskOf({ f.fwTonic + 8, f.fwTonic + 0, f.fwTonic + 6 });"
src/composing/analysis/joint/jointprimitives.cpp,246,6,memberPcs,"return maskOf({ f.fwTonic + 8, f.fwTonic + 0, f.fwTonic + 6 });"
src/composing/analysis/joint/jointprimitives.cpp,249,5,memberPcs,"return maskOf({ f.fwTonic + 1, f.fwTonic + 5, f.fwTonic + 8 });"
src/composing/analysis/joint/jointprimitives.cpp,249,8,memberPcs,"return maskOf({ f.fwTonic + 1, f.fwTonic + 5, f.fwTonic + 8 });"
src/composing/analysis/joint/jointprimitives.cpp,257,2,memberPcs,"const int ninth = (inv.find(""b9"") != std::string::npos) ? 1 : 2;"
src/composing/analysis/joint/jointprimitives.cpp,269,4,chordFactorPcs,"static const std::array<const char*, 4> roles = { ""root"", ""third"", ""fifth"", ""seventh"" };"
src/composing/analysis/joint/jointprimitives.cpp,298,7,<file-scope>,"const std::array<int, 7> kMajorLof = { 0, 2, 4, -1, 1, 3, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,298,2,<file-scope>,"const std::array<int, 7> kMajorLof = { 0, 2, 4, -1, 1, 3, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,298,4,<file-scope>,"const std::array<int, 7> kMajorLof = { 0, 2, 4, -1, 1, 3, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,298,3,<file-scope>,"const std::array<int, 7> kMajorLof = { 0, 2, 4, -1, 1, 3, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,298,5,<file-scope>,"const std::array<int, 7> kMajorLof = { 0, 2, 4, -1, 1, 3, 5 };"
src/composing/analysis/joint/jointprimitives.cpp,299,7,<file-scope>,"const std::array<int, 7> kMinorLof = { 0, 2, -3, -1, 1, -4, -2 };"
src/composing/analysis/joint/jointprimitives.cpp,299,2,<file-scope>,"const std::array<int, 7> kMinorLof = { 0, 2, -3, -1, 1, -4, -2 };"
src/composing/analysis/joint/jointprimitives.cpp,299,3,<file-scope>,"const std::array<int, 7> kMinorLof = { 0, 2, -3, -1, 1, -4, -2 };"
src/composing/analysis/joint/jointprimitives.cpp,299,4,<file-scope>,"const std::array<int, 7> kMinorLof = { 0, 2, -3, -1, 1, -4, -2 };"
src/composing/analysis/joint/jointprimitives.cpp,299,2,<file-scope>,"const std::array<int, 7> kMinorLof = { 0, 2, -3, -1, 1, -4, -2 };"
src/composing/analysis/joint/jointprimitives.cpp,303,2,<file-scope>,"const std::array<std::array<int, 2>, 12> kSigOpts = { {"
src/composing/analysis/joint/jointprimitives.cpp,303,12,<file-scope>,"const std::array<std::array<int, 2>, 12> kSigOpts = { {"
src/composing/analysis/joint/jointprimitives.cpp,304,7,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,5,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,2,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,2,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,3,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,3,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,4,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,304,4,<file-scope>,"{ {  0,  0 } }, { {  7, -5 } }, { {  2,  2 } }, { { -3, -3 } }, { {  4,  4 } }, { { -1, -1 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,6,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,6,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,4,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,4,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,3,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,3,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,2,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,2,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,5,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,305,7,<file-scope>,"{ {  6, -6 } }, { {  1,  1 } }, { { -4, -4 } }, { {  3,  3 } }, { { -2, -2 } }, { {  5, -7 } },"
src/composing/analysis/joint/jointprimitives.cpp,312,12,intervalLof,switch (((semis % 12) + 12) % 12) {
src/composing/analysis/joint/jointprimitives.cpp,312,12,intervalLof,switch (((semis % 12) + 12) % 12) {
src/composing/analysis/joint/jointprimitives.cpp,312,12,intervalLof,switch (((semis % 12) + 12) % 12) {
src/composing/analysis/joint/jointprimitives.cpp,314,3,intervalLof,case 3:  ok = true; return -3;
src/composing/analysis/joint/jointprimitives.cpp,314,3,intervalLof,case 3:  ok = true; return -3;
src/composing/analysis/joint/jointprimitives.cpp,315,4,intervalLof,case 4:  ok = true; return 4;
src/composing/analysis/joint/jointprimitives.cpp,315,4,intervalLof,case 4:  ok = true; return 4;
src/composing/analysis/joint/jointprimitives.cpp,316,6,intervalLof,case 6:  ok = true; return -6;
src/composing/analysis/joint/jointprimitives.cpp,316,6,intervalLof,case 6:  ok = true; return -6;
src/composing/analysis/joint/jointprimitives.cpp,317,7,intervalLof,case 7:  ok = true; return 1;
src/composing/analysis/joint/jointprimitives.cpp,318,8,intervalLof,case 8:  ok = true; return 8;
src/composing/analysis/joint/jointprimitives.cpp,318,8,intervalLof,case 8:  ok = true; return 8;
src/composing/analysis/joint/jointprimitives.cpp,319,9,intervalLof,case 9:  ok = true; return -9;
src/composing/analysis/joint/jointprimitives.cpp,319,9,intervalLof,case 9:  ok = true; return -9;
src/composing/analysis/joint/jointprimitives.cpp,320,10,intervalLof,case 10: ok = true; return -2;
src/composing/analysis/joint/jointprimitives.cpp,320,2,intervalLof,case 10: ok = true; return -2;
src/composing/analysis/joint/jointprimitives.cpp,321,11,intervalLof,case 11: ok = true; return 5;
src/composing/analysis/joint/jointprimitives.cpp,321,5,intervalLof,case 11: ok = true; return 5;
src/composing/analysis/joint/jointprimitives.cpp,334,7,degreeLofOffset,if (num == 7) {
src/composing/analysis/joint/jointprimitives.cpp,335,5,degreeLofOffset,base = 5;   // raised leading tone
src/composing/analysis/joint/jointprimitives.cpp,336,6,degreeLofOffset,} else if (num == 6) {
src/composing/analysis/joint/jointprimitives.cpp,337,3,degreeLofOffset,base = 3;   // raised submediant
src/composing/analysis/joint/jointprimitives.cpp,340,7,degreeLofOffset,return base + 7 * acc;
src/composing/analysis/joint/jointprimitives.cpp,348,3,frameworkTonicLof,"const int keyTonicLof = keySignatureFifths(tonicPc, isMajor, referenceFifths) + (isMajor ? 0 : 3);"
src/composing/analysis/joint/jointprimitives.cpp,382,3,keySignatureFifths,const int ionianPc = isMajor ? normalizePc(tonicPc) : normalizePc(tonicPc + 3);   // minor -> relative major
src/composing/analysis/joint/jointprimitives.cpp,383,2,keySignatureFifths,"const std::array<int, 2>& o = kSigOpts[static_cast<size_t>(ionianPc)];"
src/composing/analysis/joint/jointprimitives.cpp,397,5,rootSpellingLof,return fwLof - 5;                  // ♭2 spelling (Db in C)
src/composing/analysis/joint/jointprimitives.cpp,424,7,keyCollectionMask,"const std::array<int, 7>& scale = isMajor ? kMajScale : kMinScale;"
src/composing/analysis/joint/jointprimitives.cpp,435,9,keyCollectionMask,m |= static_cast<PcMask>(1u << normalizePc(tonic + 9));
src/composing/analysis/joint/jointprimitives.cpp,436,11,keyCollectionMask,m |= static_cast<PcMask>(1u << normalizePc(tonic + 11));
src/composing/analysis/joint/jointprimitives.cpp,444,5,spellingBin,if (rel >= -1 && rel <= 5) {
src/composing/analysis/joint/jointprimitives.cpp,449,4,spellingBin,if (rel >= -4 && rel <= 2) {
src/composing/analysis/joint/jointprimitives.cpp,449,2,spellingBin,if (rel >= -4 && rel <= 2) {
src/composing/analysis/joint/jointprimitives.cpp,452,3,spellingBin,if (rel == 3) {
src/composing/analysis/joint/jointprimitives.cpp,455,5,spellingBin,if (rel == 5) {
src/composing/analysis/joint/jointprimitives.cpp,458,4,spellingBin,"return rel < -4 ? ""chr_flat"" : ""chr_sharp"";"
src/composing/analysis/joint/jointprimitives.cpp,496,3,collectionFifths,const int base = isMajor ? tonic : normalizePc(tonic + 3);
src/composing/analysis/joint/jointprimitives.cpp,502,12,foldFifthsDiff,"d = pythonMod(d, 12);"
src/composing/analysis/joint/jointprimitives.cpp,503,6,foldFifthsDiff,return d > 6 ? d - 12 : d;
src/composing/analysis/joint/jointprimitives.cpp,503,12,foldFifthsDiff,return d > 6 ? d - 12 : d;
src/composing/analysis/joint/jointprimitives.cpp,508,7,cofDistance,"const int ca = pythonMod(a * 7, 12);"
src/composing/analysis/joint/jointprimitives.cpp,508,12,cofDistance,"const int ca = pythonMod(a * 7, 12);"
src/composing/analysis/joint/jointprimitives.cpp,509,7,cofDistance,"const int cb = pythonMod(b * 7, 12);"
src/composing/analysis/joint/jointprimitives.cpp,509,12,cofDistance,"const int cb = pythonMod(b * 7, 12);"
src/composing/analysis/joint/jointprimitives.cpp,511,12,cofDistance,"return std::min(d, 12 - d);"
src/composing/analysis/joint/jointprimitives.cpp,519,9,keyChangeKind,if (ma && !mb && tb == normalizePc(ta + 9)) {
src/composing/analysis/joint/jointprimitives.cpp,522,3,keyChangeKind,if (!ma && mb && tb == normalizePc(ta + 3)) {
src/composing/analysis/joint/jointprimitives.h,68,0.0,neumaierSum,"double s = 0.0, c = 0.0;"
src/composing/analysis/joint/jointprimitives.h,68,0.0,neumaierSum,"double s = 0.0, c = 0.0;"
src/composing/analysis/joint/jointtables.h,72,0.0,<file-scope>,double prob = 0.0;
src/composing/analysis/joint/jointweights.cpp,30,13,<file-scope>,"const std::array<std::string, 13> kWeightNames = {"
src/composing/analysis/joint/jointweights.cpp,36,9,<file-scope>,"const std::array<std::string, 9> kGenerativeWeightNames = {"
src/composing/analysis/joint/jointweights.cpp,44,0.0,get,return it != w.end() ? it->second : 0.0;
src/composing/analysis/joint/jointweights.cpp,51,1.0,identityWeights,wv.w[n] = 1.0;
src/composing/analysis/joint/jointweights.cpp,58,0.0,identityWeights,wv.w[n] = 0.0;
src/composing/analysis/joint/jointweights.h,43,13,<file-scope>,"extern const std::array<std::string, 13> kWeightNames;"
src/composing/analysis/joint/jointweights.h,45,9,<file-scope>,"extern const std::array<std::string, 9> kGenerativeWeightNames;"
src/composing/analysis/joint/labelclass.cpp,30,8,<file-scope>,"static const std::array<const char*, 8> kSeventhQualities = {"
src/composing/analysis/joint/labelclass.cpp,82,4,classFromKey,"std::array<std::string, 4> parts = { """", """", """", """" };"
src/composing/analysis/joint/labelclass.cpp,85,4,classFromKey,while (field < 4) {
src/composing/analysis/joint/labelclass.cpp,95,2,classFromKey,"return LabelClass(parts[0], parts[1], parts[2], parts[3]);"
src/composing/analysis/joint/labelclass.cpp,95,3,classFromKey,"return LabelClass(parts[0], parts[1], parts[2], parts[3]);"
src/composing/analysis/section/sectionrecordadapter.cpp,69,1.055757,<file-scope>,constexpr double kAssertiveKeyExposureGap = 1.055757;
src/composing/analysis/section/sectionrecordadapter.cpp,79,0.975911,<file-scope>,constexpr double kTentativeKeyExposureGap = 0.975911;
src/composing/analysis/section/sectionrecordadapter.cpp,94,7,recordFunctionDegree,"static const std::array<std::pair<const char*, int>, 7> kRoman = { {"
src/composing/analysis/section/sectionrecordadapter.cpp,95,2,recordFunctionDegree,"{ ""I"", 0 }, { ""II"", 1 }, { ""III"", 2 }, { ""IV"", 3 }, { ""V"", 4 }, { ""VI"", 5 }, { ""VII"", 6 }"
src/composing/analysis/section/sectionrecordadapter.cpp,95,3,recordFunctionDegree,"{ ""I"", 0 }, { ""II"", 1 }, { ""III"", 2 }, { ""IV"", 3 }, { ""V"", 4 }, { ""VI"", 5 }, { ""VII"", 6 }"
src/composing/analysis/section/sectionrecordadapter.cpp,95,4,recordFunctionDegree,"{ ""I"", 0 }, { ""II"", 1 }, { ""III"", 2 }, { ""IV"", 3 }, { ""V"", 4 }, { ""VI"", 5 }, { ""VII"", 6 }"
