file,loc,kind,name,population,verdict_class,verdict,in_param_manifest,flagged,rationale
src/composing/analysis/chord/chordanalyzer.cpp,221,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,222,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,223,literal,11,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,232,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,233,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,234,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,235,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,236,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,237,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,238,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,239,literal,11,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[categorizeExtraNote] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,268,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,271,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,276,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,281,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,282,literal,11,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,283,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,288,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,288,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,291,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,299,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,302,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,309,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,310,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,316,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,320,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,324,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,324,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,327,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,328,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,334,literal,7,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,339,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,343,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,343,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,355,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,355,literal,0.3,SURVIVES-oracle,constant,ESTABLISHED,no,yes,"[detectExtensions] inline extension/presence threshold (0.3) -- hand-set, NOT override-registered, some duplicate kBassSupportPresenceThreshold/kWCompletePresenceThreshold (0.05); documented in-comment."
src/composing/analysis/chord/chordanalyzer.cpp,365,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,365,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[detectExtensions] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,371,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,375,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,375,literal,0.3,SURVIVES-oracle,constant,ESTABLISHED,no,yes,"[detectExtensions] inline extension/presence threshold (0.3) -- hand-set, NOT override-registered, some duplicate kBassSupportPresenceThreshold/kWCompletePresenceThreshold (0.05); documented in-comment."
src/composing/analysis/chord/chordanalyzer.cpp,376,literal,7,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[detectExtensions] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,376,literal,0.2,SURVIVES-oracle,constant,ESTABLISHED,no,yes,"[detectExtensions] inline extension/presence threshold (0.2) -- hand-set, NOT override-registered, some duplicate kBassSupportPresenceThreshold/kWCompletePresenceThreshold (0.05); documented in-comment."
src/composing/analysis/chord/chordanalyzer.cpp,449,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreTemplateTones] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,451,literal,0.0,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreTemplateTones] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,453,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreTemplateTones] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,472,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,473,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,480,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,480,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,480,literal,7,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,482,literal,0.0,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,483,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,485,literal,0.01,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,491,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,501,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,503,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,503,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,503,literal,0.1,SURVIVES-oracle,constant,ESTABLISHED,na,no,[scoreExtraNotes] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,507,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,509,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,509,literal,0.1,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,515,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,515,literal,11,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,516,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,522,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,526,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,528,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[scoreExtraNotes] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,548,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[dim7CharacteristicBonus] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,550,literal,7,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[dim7CharacteristicBonus] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,554,literal,0.0,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[dim7CharacteristicBonus] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
