file,kind,line,ident,func,layer,verdict_class,verdict,in_param_manifest,reason
src/composing/analysis/key/keymodeanalyzer.cpp,literal,50,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,51,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,51,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,51,6,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,51,8,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,51,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,53,2,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,53,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,53,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,53,7,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,53,9,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,53,11,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,54,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,54,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,54,7,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,54,9,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,54,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,55,2,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,55,4,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,55,6,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,55,8,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,55,9,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,55,11,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,56,2,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,56,4,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,56,6,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,56,7,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,56,9,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,56,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,57,2,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,57,4,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,57,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,57,7,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,57,8,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,57,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,58,2,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,58,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,58,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,58,6,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,58,8,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,58,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,59,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,59,4,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,59,6,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,59,8,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,59,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,61,2,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,61,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,61,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,61,7,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,61,8,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,61,11,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,62,3,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,62,5,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,62,6,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,62,9,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
src/composing/analysis/key/keymodeanalyzer.cpp,literal,62,10,<file-scope>,L3,constant,ESTABLISHED,no,"FACT (music theory): scale-interval / mode-offset / circle-of-fifths / enharmonic-spelling table entry or pc arithmetic — structural, not a tunable"
