file,line,table,name_or_value,func,verdict,finding_slug,ref,note
tools/robust_stop_diff.py,90,functions,ref_class_durs,,SURVIVES,robust-stop-diff-reads-rekeyed-manifest-no-cross-check,F16,"ref_class_durs reads the reference class-(b) baseline from the RE-KEYED manifest.json (separate R10-a assembly) rather than from tools/robust_stop/summary.json (a8's direct output, identical schema to the candidate). No cross-check of the manifest figure vs the run-enumeration it ships beside; a partial re-baseline of one artifact but not the other compares against a stale baseline silently. (Byte-consistent TODAY.)"
tools/robust_stop_diff.py,91,io,load,ref_class_durs,SURVIVES,,,load in ref_class_durs() - read/write of the measurement I/O surface.
tools/robust_stop_diff.py,91,io,open,ref_class_durs,SURVIVES,,,open in ref_class_durs() - read/write of the measurement I/O surface.
tools/robust_stop_diff.py,96,functions,main,,SURVIVES,,,main(): live instrument function on the measurement/library path.
tools/robust_stop_diff.py,102,literals,12,main,FACT,,,octave = 12 semitones - pitch-class modular arithmetic (music theory).
tools/robust_stop_diff.py,112,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/robust_stop_diff.py,132,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/robust_stop_diff.py,133,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/robust_stop_diff.py,137,functions,_fmt,,SURVIVES,,,_fmt(): live instrument function on the measurement/library path.
tools/robust_stop_diff.py,139,literals,2,_fmt,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,139,literals,3,_fmt,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,141,functions,_dump,,SURVIVES,,,_dump(): live instrument function on the measurement/library path.
tools/robust_stop_diff.py,143,branches,,_dump,SURVIVES,,,control-flow guard in _dump() - live measurement/library path.
tools/robust_stop_diff.py,147,branches,,_dump,SURVIVES,,,control-flow guard in _dump() - live measurement/library path.
tools/robust_stop_diff.py,149,branches,,_dump,SURVIVES,,,control-flow guard in _dump() - live measurement/library path.
tools/robust_stop_diff.py,156,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/robust_stop_diff.py,158,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/robust_stop_diff.py,161,branches,,<module-scope>,SURVIVES,,,control-flow guard in <module-scope>() - live measurement/library path.
tools/run_bach_preset.py,32,crosslayer,compare_analyses,,SURVIVES,,,"internal import of compare_analyses - measurement-chain unification DAG (reuse, not duplication)."
tools/run_bach_preset.py,52,functions,_file_fingerprint,,SURVIVES,,,_file_fingerprint(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,55,io,read_bytes,_file_fingerprint,SURVIVES,,,read_bytes in _file_fingerprint() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,59,functions,_detect_music21_version,,SURVIVES,,,_detect_music21_version(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,66,branches,,_detect_music21_version,SURVIVES,,,control-flow guard in _detect_music21_version() - live measurement/library path.
tools/run_bach_preset.py,66,io,glob,_detect_music21_version,SURVIVES,,,glob in _detect_music21_version() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,67,branches,,_detect_music21_version,SURVIVES,,,control-flow guard in _detect_music21_version() - live measurement/library path.
tools/run_bach_preset.py,68,io,read_text,_detect_music21_version,SURVIVES,,,read_text in _detect_music21_version() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,68,literals,4000,_detect_music21_version,SURVIVES,music21-version-detection-truncated-read-window,F18,"_detect_music21_version reads only the first 4000 chars of each .xml; if <software> is beyond that, returns None silently. Informational only (version not enforced) - minor."
tools/run_bach_preset.py,72,branches,,_detect_music21_version,SURVIVES,,,control-flow guard in _detect_music21_version() - live measurement/library path.
tools/run_bach_preset.py,77,functions,_write_manifest,,SURVIVES,manifest-omits-music21-json-fingerprint,F15,"_write_manifest records size+sha256 for .ours.json ONLY; music21_version is copy-through informational, explicitly 'NOT enforced'. Root cause of F14: the manifest carries no .music21.json fingerprint, so the GT half is unverifiable at measure time."
tools/run_bach_preset.py,89,branches,,_write_manifest,SURVIVES,,,control-flow guard in _write_manifest() - live measurement/library path.
tools/run_bach_preset.py,91,branches,,_write_manifest,SURVIVES,,,control-flow guard in _write_manifest() - live measurement/library path.
tools/run_bach_preset.py,93,branches,,_write_manifest,SURVIVES,,,control-flow guard in _write_manifest() - live measurement/library path.
tools/run_bach_preset.py,104,branches,,_write_manifest,SURVIVES,,,control-flow guard in _write_manifest() - live measurement/library path.
tools/run_bach_preset.py,123,io,write_text,_write_manifest,SURVIVES,,,write_text in _write_manifest() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,124,io,dumps,_write_manifest,SURVIVES,,,dumps in _write_manifest() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,124,literals,2,_write_manifest,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/run_bach_preset.py,128,functions,_find_batch_analyze,,SURVIVES,,,_find_batch_analyze(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,129,branches,,_find_batch_analyze,SURVIVES,,,control-flow guard in _find_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,138,functions,_to_unix_path,,SURVIVES,,,_to_unix_path(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,140,branches,,_to_unix_path,SURVIVES,,,control-flow guard in _to_unix_path() - live measurement/library path.
tools/run_bach_preset.py,140,literals,2,_to_unix_path,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/run_bach_preset.py,141,literals,2,_to_unix_path,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/run_bach_preset.py,145,functions,_to_win_path,,SURVIVES,,,_to_win_path(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,163,functions,_find_git_bash,,SURVIVES,,,_find_git_bash(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,170,functions,_qt_subprocess_env,,SURVIVES,,,_qt_subprocess_env(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,191,functions,_run_batch_analyze,,SURVIVES,,,_run_batch_analyze(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,195,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,197,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,198,crosslayer,platform,,SURVIVES,,,"internal import of platform - measurement-chain unification DAG (reuse, not duplication)."
tools/run_bach_preset.py,199,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,201,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,206,literals,120,_run_batch_analyze,SURVIVES,per-score-subprocess-timeout-hardcoded,F17,"subprocess timeout=120s per score: exceed -> FAILED -> complete=False -> fail-loud (not silent). Hardcoded per-score wall; noted, not a defect."
tools/run_bach_preset.py,207,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,210,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,211,literals,200,_run_batch_analyze,SURVIVES,,,report formatting literal (bar width / separator / truncation) - presentation.
tools/run_bach_preset.py,216,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,220,literals,120,_run_batch_analyze,SURVIVES,,,subprocess per-score timeout (seconds); exceed -> FAILED -> fail-loud. Infra wall.
tools/run_bach_preset.py,221,branches,,_run_batch_analyze,SURVIVES,,,control-flow guard in _run_batch_analyze() - live measurement/library path.
tools/run_bach_preset.py,231,functions,_get_git_hash,,SURVIVES,,,_get_git_hash(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,232,branches,,_get_git_hash,SURVIVES,,,control-flow guard in _get_git_hash() - live measurement/library path.
tools/run_bach_preset.py,235,branches,,_get_git_hash,SURVIVES,,,control-flow guard in _get_git_hash() - live measurement/library path.
tools/run_bach_preset.py,240,functions,_process_one,,SURVIVES,,,_process_one(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,250,branches,,_process_one,SURVIVES,,,control-flow guard in _process_one() - live measurement/library path.
tools/run_bach_preset.py,255,branches,,_process_one,SURVIVES,,,control-flow guard in _process_one() - live measurement/library path.
tools/run_bach_preset.py,256,branches,,_process_one,SURVIVES,,,control-flow guard in _process_one() - live measurement/library path.
tools/run_bach_preset.py,260,branches,,_process_one,SURVIVES,,,control-flow guard in _process_one() - live measurement/library path.
tools/run_bach_preset.py,263,branches,,_process_one,SURVIVES,,,control-flow guard in _process_one() - live measurement/library path.
tools/run_bach_preset.py,266,branches,,_process_one,SURVIVES,,,control-flow guard in _process_one() - live measurement/library path.
tools/run_bach_preset.py,287,functions,main,,SURVIVES,,,main(): live instrument function on the measurement/library path.
tools/run_bach_preset.py,346,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,350,io,mkdir,main,SURVIVES,,,mkdir in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,357,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,358,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,358,io,glob,main,SURVIVES,,,glob in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,359,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,363,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,365,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,369,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,370,io,open,main,SURVIVES,,,open in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,373,io,glob,main,SURVIVES,,,glob in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,376,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,384,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,385,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,387,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,398,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,400,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,402,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,404,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,406,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,408,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,410,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,412,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,414,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,416,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,432,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,433,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,439,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,445,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,448,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,451,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,454,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,457,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,471,literals,65,main,SURVIVES,,,report formatting literal (bar width / separator / truncation) - presentation.
tools/run_bach_preset.py,473,literals,65,main,SURVIVES,,,report formatting literal (bar width / separator / truncation) - presentation.
tools/run_bach_preset.py,475,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,477,literals,100,main,SURVIVES,,,x100 percentage scaling in a report/summary - presentation.
tools/run_bach_preset.py,478,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,483,io,mkdir,main,SURVIVES,,,mkdir in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,485,io,write_text,main,SURVIVES,,,write_text in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,485,io,dumps,main,SURVIVES,,,dumps in main() - read/write of the measurement I/O surface.
tools/run_bach_preset.py,495,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,495,literals,2,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/run_bach_preset.py,495,literals,100,main,SURVIVES,,,x100 percentage scaling in a report/summary - presentation.
tools/run_bach_preset.py,496,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,496,literals,2,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/run_bach_preset.py,496,literals,100,main,SURVIVES,,,x100 percentage scaling in a report/summary - presentation.
tools/run_bach_preset.py,499,literals,2,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/run_bach_preset.py,503,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,516,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.  STRENGTH: fail-loud completeness - sys.exit(1) unless ours_count==expected_count (expected derived from the .xml glob).
tools/run_bach_preset.py,519,literals,65,main,SURVIVES,,,report formatting literal (bar width / separator / truncation) - presentation.
tools/run_bach_preset.py,522,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,524,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/run_bach_preset.py,529,literals,65,main,SURVIVES,,,report formatting literal (bar width / separator / truncation) - presentation.
tools/run_bach_preset.py,533,branches,,<module-scope>,SURVIVES,,,control-flow guard in <module-scope>() - live measurement/library path.
