file,dimension,locator,line,verdict,rubric_class,reason,flagged,finding
src/composing/analysis/function/functioncadence.cpp,literal,[12]@34,34,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[2]@384,384,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[2]@416,416,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[2]@499,499,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[2]@88,88,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[3]@149,149,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[4]@150,150,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[5]@152,152,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[5]@383,383,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[5]@416,416,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[5]@74,74,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[5]@88,88,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@114,114,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@236,236,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@301,301,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@358,358,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@369,369,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@450,450,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[7]@473,473,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[8]@307,307,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[8]@368,368,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[8]@416,416,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[8]@471,471,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[8]@88,88,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[9]@305,305,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.cpp,literal,[9]@470,470,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functioncadence.h,crosslayer,composing/analysis/types/analysistypes.h@114,114,SURVIVES,crosslayer,forward/lateral include of the types substrate (L5 consumes L1-L4 + vocabulary/spelling); consistent with the §2 forward-only constraint.,no,
src/composing/analysis/function/functioncadence.h,decl,dominantSeventhPresent@233,233,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/function/functioncadence.h,decl,isGenuineDominant@242,242,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/function/functioncadence.h,decl,isRootPosition@214,214,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/function/functioncadence.h,decl,isSecondInversionTonicTriad@220,220,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/function/functioncadence.h,decl,leadingToneResolves@227,227,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/function/functioncadence.h,field,approachTick@172,172,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/functioncadence.h,field,arrivalTick@173,173,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/functioncadence.h,field,bassFiveToOne@181,181,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
